,total_utility,max_utility,min_utility,sharing_incentive,non_interference
uni_2_ind,11868.72628093762,16462.60571470029,-4593.87943376267,False,
uni_2_inter,17249.999999999996,17249.999999999996,17249.999999999996,,True
fdiff_2_ind,11868.72628093762,16462.60571470029,-4593.87943376267,False,
fdiff_2_inter,17249.999999999996,17249.999999999996,17249.999999999996,,True
fmax_2_ind,-4352.053569296435,-408.8939569721456,-3943.159612324289,False,
fmax_2_inter,-3155.765327024583,-3155.765327024583,-3155.765327024583,,False
fsum_2_ind,8853.90412440316,8898.432124204986,-44.527999801826695,False,
fsum_2_inter,7295.5283658475255,7295.5283658475255,7295.5283658475255,,True
uni_3_ind,19186.37544381317,19427.223146641452,-146.30136099274858,False,
uni_3_inter,6545.589677465888,4368.366530824442,2177.223146641446,,True
fdiff_3_ind,16855.752568856165,20444.44444444445,-1820.223447372747,False,
fdiff_3_inter,5888.888888888887,3194.4444444444434,2694.4444444444434,,True
fmax_3_ind,-31183.267945925516,-566.9949459851059,-29997.523034798094,False,
fmax_3_inter,-27130.82525788917,-289.0675501156512,-26841.75770777352,,False
fsum_3_ind,16009.420973612945,15476.38449622412,240.64072911580678,True,
fsum_3_inter,5996.515273691575,5790.55808671942,205.95718697215455,,True
uni_4_ind,41604.01860969399,21562.499999999996,-835.046367710053,False,
uni_4_inter,673.543791709668,2135.276853358553,-730.8665308244425,,False
fdiff_4_ind,1584.2011417368767,441.6662604513658,275.87863786002526,True,
fdiff_4_inter,-15894.817061741807,2053.9805611256343,-20002.778183993076,,False
fmax_4_ind,-12849.518471422445,-141.44821384872387,-6208.755349305451,False,
fmax_4_inter,24360.905449637376,23788.76768549265,286.06888207236136,,True
fsum_4_ind,40162.92848552503,19700.97354141207,305.9350287934002,True,
fsum_4_inter,4270.934596328867,4224.589045187957,23.172775570455286,,True
uni_5_ind,47230.00661772408,22111.64433580587,-535.9479565558548,False,
uni_5_inter,2034.5773432234942,549.1443358058735,468.14433580587354,,True
fdiff_5_ind,4517.025236393948,2888.140958876709,183.5671081963326,True,
fdiff_5_inter,293.27247097375846,76.73439498798274,69.90184049889649,,True
fmax_5_ind,10449.202341777696,3787.356229072957,30.24075729375565,True,
fmax_5_inter,20971.915638573315,9996.111578378408,489.84624090824946,,True
fsum_5_ind,45871.41783529512,20746.782071396163,162.7630309360842,True,
fsum_5_inter,2143.364913556909,1045.808529984095,25.873926794359427,,True
uni_6_ind,49021.716092142284,22382.863713947958,-214.09216205067662,False,
uni_6_inter,1045.7664014572176,271.2193781420822,48.8888888888889,,True
fdiff_6_ind,6031.093277999659,3214.0786751913124,280.379964329087,True,
fdiff_6_inter,248.77767996384256,325.9377163146005,-40.756457945037255,,False
fmax_6_ind,22512.23780675221,9308.812827199232,-103.85643479528136,False,
fmax_6_inter,10797.093476634305,5521.456598126268,-228.73360845213307,,False
fsum_6_ind,48163.8263000258,21253.17674033962,273.09429461511183,True,
fsum_6_inter,1008.61585918258,506.3946689434456,-35.563173336174344,,False
uni_7_ind,49855.28817531682,22530.612244897962,-119.16693160160844,False,
uni_7_inter,715.1598883101063,147.7485309500031,29.47845804988664,,True
fdiff_7_ind,6975.910467883641,3471.1719470099483,257.2685646709355,True,
fdiff_7_inter,449.9694987470218,257.0932718186358,-16.6192993276363,,False
fmax_7_ind,32095.45367128503,13323.668667514057,132.1803126253584,True,
fmax_7_inter,9213.456425441433,4014.8558403148254,11.673198116596026,,True
fsum_7_ind,49665.52672310526,21707.196384106755,256.95235006772054,True,
fsum_7_inter,1007.1689465457014,454.01964376713727,10.150743708645749,,True
uni_8_ind,72946.86090450743,22640.624999999996,1.6564418747036598,True,
uni_8_inter,627.5510204081643,110.01275510204101,19.132653061224524,,True
fdiff_8_ind,7408.912293225884,3530.1925165519565,287.99648507566104,True,
fdiff_8_inter,119.64790955140704,59.02056954201112,2.697914275352307,,True
fmax_8_ind,52834.82145899968,15784.369686726799,234.00527545883043,True,
fmax_8_inter,5165.726122478267,2460.701019212749,-11.876379473663974,,False
fsum_8_ind,72183.9516062662,22027.53284957494,287.8665135518398,True,
fsum_8_inter,725.1023282711328,320.33646546819443,-13.890284774384654,,False
uni_9_ind,91046.2934343724,22716.049382716046,188.14425361374194,True,
uni_9_inter,505.67129629629613,75.42438271604937,13.117283950617278,,True
fdiff_9_ind,5746.487475375638,3345.281264626579,-2292.488571315691,False,
fdiff_9_inter,112.63905536500653,117.78930693626899,-184.91125192537777,,False
fmax_9_ind,69324.58676885365,17114.389782156726,288.5156504698698,True,
fmax_9_inter,3879.1196822483844,1330.020095429927,-68.35860956750514,,False
fsum_9_ind,90218.33646046338,22274.18402615443,412.07467805864707,True,
fsum_9_inter,796.6547894012273,285.236342090166,-15.270639355765098,,False
uni_10_ind,113966.6328869672,22769.999999999996,235.30759443291618,True,
uni_10_inter,415.65432098765405,53.95061728395058,9.382716049382715,,True
fdiff_10_ind,24425.641332255287,4439.107929188285,418.6592375914134,True,
fdiff_10_inter,14598.139083698577,3845.785963278686,-7.324361403182152,,False
fmax_10_ind,92395.44830588787,18344.205090369836,334.9037304051065,True,
fmax_10_inter,5006.016622189982,1276.0582511025768,5.508094974070616,,True
fsum_10_ind,113086.13049405786,22441.487273494982,415.6465712009004,True,
fsum_10_inter,695.3535961559902,182.59311763378798,1.914725162585201,,True
