,total_utility,max_utility,min_utility,sharing_incentive,non_interference
uni_2_ind,12577.110788278147,17249.999999999996,-4672.889211721848,False,
uni_2_inter,-4601.186244708969,-4601.186244708969,-4601.186244708969,,False
fdiff_2_ind,12577.110788278147,17249.999999999996,-4672.889211721848,False,
fdiff_2_inter,-3939.0298780170256,-3939.0298780170256,-3939.0298780170256,,False
fmax_2_ind,242.88528687557164,480.59764198442645,-237.7123551088548,False,
fmax_2_inter,-156.05642855926226,-156.05642855926226,-156.05642855926226,,False
fsum_2_ind,10555.380825506845,9896.209280140247,659.1715453665981,True,
fsum_2_inter,787.0879063420944,787.0879063420944,787.0879063420944,,True
uni_3_ind,17256.776645902242,20444.44444444445,-1813.7534740627793,False,
uni_3_inter,6388.888888888887,3194.4444444444434,3194.4444444444434,,True
fdiff_3_ind,17256.776645902242,20444.44444444445,-1813.7534740627793,False,
fdiff_3_inter,6388.888888888887,3194.4444444444434,3194.4444444444434,,True
fmax_3_ind,-31103.0160822862,723.7134544139993,-30768.37327785479,False,
fmax_3_inter,-30392.075553114348,856.8953667248765,-31248.970919839223,,False
fsum_3_ind,15876.249480112492,14661.275227526727,229.6048592007478,True,
fsum_3_inter,4986.733352606915,4765.0659473864725,221.66740522044216,,True
uni_4_ind,20157.26544878928,21562.499999999996,-799.8827982316905,False,
uni_4_inter,3179.166666666668,1118.0555555555559,943.0555555555559,,True
fdiff_4_ind,2698.7990994582083,955.8093198000622,309.5729217142462,True,
fdiff_4_inter,-15478.047880158145,2316.803753049295,-19847.362908708932,,False
fmax_4_ind,-4395.678971182236,988.8265368615579,-6462.952276414104,False,
fmax_4_inter,25754.24956032836,24305.421001440693,252.19319121736453,,True
fsum_4_ind,20226.001063097094,17790.767178964867,351.5068830152458,True,
fsum_4_inter,3283.8900697162294,3129.491951438149,51.08690353896492,,True
uni_5_ind,44268.70458012835,22079.999999999996,-428.62193399385046,False,
uni_5_inter,1988.999999999999,517.4999999999998,436.4999999999998,,True
fdiff_5_ind,4639.161421114406,1130.12287955367,241.89502329672075,True,
fdiff_5_inter,767.8003107634537,533.0413438181604,-2.4387626553656645,,False
fmax_5_ind,10761.094057580143,4446.19072083219,-236.8445074371142,False,
fmax_5_inter,10668.143176591115,10909.142997246294,-380.6996007753797,,False
fsum_5_ind,43119.595197629926,20298.132484016984,298.44344424664206,True,
fsum_5_inter,2553.022519176769,2507.365305052114,12.17569699355603,,True
uni_6_ind,45535.68164489021,22361.111111111113,-274.4713519906515,False,
uni_6_inter,1361.5555555555554,281.1111111111111,237.1111111111111,,True
fdiff_6_ind,4468.859101560904,1163.7774519847171,213.13547542519953,True,
fdiff_6_inter,-563.3306561756525,54.2009812363909,-276.8021031362514,,False
fmax_6_ind,21922.93691038549,9697.946595812326,33.05564681723331,True,
fmax_6_inter,10948.89434479117,5251.755874980128,46.26095573432647,,True
fsum_6_ind,44869.15482528337,20927.452756830953,235.78819125925202,True,
fsum_6_inter,1333.8785751972391,629.3202728139645,20.305276120522066,,True
uni_7_ind,51093.65039643909,22530.612244897962,195.36824374622603,True,
uni_7_inter,963.9455782312921,169.50113378684796,142.97052154195006,,True
fdiff_7_ind,7689.905680383373,3027.3180070313347,498.8358894080375,True,
fdiff_7_inter,-481.92725458767944,92.47007185470645,-354.48488700938833,,False
fmax_7_ind,32236.207071788085,12913.849710110882,312.11825125259327,True,
fmax_7_inter,6357.84450827767,3215.903114298557,-47.806469759567506,,False
fsum_7_ind,50721.27806151692,21605.56790887765,569.8945786058825,True,
fsum_7_inter,1372.6383398687653,678.1151520466954,0.9667047359841447,,True
uni_8_ind,54933.31628737595,22640.624999999996,-7.552341323622841,False,
uni_8_inter,644.7704081632664,110.01275510204101,19.132653061224524,,True
fdiff_8_ind,10972.241170875583,3413.6581140356484,284.46565076196015,True,
fdiff_8_inter,611.2818936829638,386.3401070043151,-17.498826634485347,,False
fmax_8_ind,41354.72045066283,15741.245647200665,239.6474623204044,True,
fmax_8_inter,6367.8973871052585,2827.39593708979,26.58425185335168,,True
fsum_8_ind,54605.8519278881,21938.5061073571,279.3897710675711,True,
fsum_8_inter,755.1256361435139,332.9381984794584,5.2091448784762555,,True
uni_9_ind,72696.27814975806,22716.049382716046,216.02775913072153,True,
uni_9_inter,455.16975308641963,75.42438271604937,13.117283950617278,,True
fdiff_9_ind,18534.231171404816,3952.5548277391863,447.3712236643554,True,
fdiff_9_inter,6507.942658855508,3342.873084055125,-113.49903371466019,,False
fmax_9_ind,56032.69432535479,16860.067681489985,386.6479112674982,True,
fmax_9_inter,2594.1044112429227,1118.82203428932,-12.960824346756752,,False
fsum_9_ind,72231.92070967663,22249.535088051773,440.3160588317575,True,
fsum_9_inter,693.8241933782416,311.0289806946721,0.9650144703358627,,True
uni_10_ind,95831.41845088768,22769.999999999996,22.510092447595213,True,
uni_10_inter,379.5308641975306,53.95061728395058,9.382716049382715,,True
fdiff_10_ind,33951.413768778664,6723.0899709297155,209.49287694928088,True,
fdiff_10_inter,8708.483189512028,2770.535143190529,1.1454928075579618,,True
fmax_10_ind,77037.04679916296,17984.20807103289,138.16327207605264,True,
fmax_10_inter,3034.534965843176,1167.5338371041962,-199.09933578047543,,False
fsum_10_ind,95453.1155337463,22484.484762329488,199.33574798355676,True,
fsum_10_inter,751.1006248080728,234.94967427771724,-3.8660261255173083,,False
