,total_utility,max_utility,min_utility,sharing_incentive,non_interference
uni_2_ind,20249.999999999996,17249.999999999996,3000.000000000001,True,
uni_2_inter,17249.999999999996,17249.999999999996,17249.999999999996,,True
fdiff_2_ind,20249.999999999996,17249.999999999996,3000.000000000001,True,
fdiff_2_inter,17249.999999999996,17249.999999999996,17249.999999999996,,True
fmax_2_ind,20283.141270943626,17283.141270943626,3000.000000000001,True,
fmax_2_inter,17283.141270943626,17283.141270943626,17283.141270943626,,True
fsum_2_ind,20841.832343867572,17841.832343867572,3000.000000000001,True,
fsum_2_inter,15453.161786031143,15453.161786031143,15453.161786031143,,True
uni_3_ind,22053.354607513844,20444.44444444445,-1946.6453924861653,False,
uni_3_inter,3749.999999999999,3194.4444444444434,555.5555555555554,,True
fdiff_3_ind,22053.354607513844,20444.44444444445,-1946.6453924861653,False,
fdiff_3_inter,3749.999999999999,3194.4444444444434,555.5555555555554,,True
fmax_3_ind,-23890.709564791938,236.53116563291223,-23746.44519854172,False,
fmax_3_inter,-43793.055303852445,-2763.46883436709,-41029.58646948535,,False
fsum_3_ind,20868.360321213906,17302.3111018858,65.27763044918018,True,
fsum_3_inter,-38.74965310285836,500.77158887892335,-539.5212419817817,,False
uni_4_ind,28218.03461063768,21562.499999999996,-844.4653893623222,False,
uni_4_inter,2255.5555555555566,1118.0555555555559,194.44444444444449,,True
fdiff_4_ind,7592.919706202282,3355.2736191911035,282.09391352765573,True,
fdiff_4_inter,-17974.832968070943,2069.614858445534,-19844.16589015202,,False
fmax_4_ind,-4480.979987545785,1294.2509789689316,-6360.71008705402,False,
fmax_4_inter,17956.35415070894,17385.73511148771,-487.10077411478596,,False
fsum_4_ind,27424.966058334,19688.70870199124,281.9943609895232,True,
fsum_4_inter,2670.349791875199,2386.3976001054484,57.59228297205598,,True
uni_5_ind,45674.18604131964,22111.095583432136,-433.14510541715197,False,
uni_5_inter,1196.1911668642797,548.59558343214,89.99999999999991,,True
fdiff_5_ind,9521.277842125428,3902.3393494129923,199.58021439789462,True,
fdiff_5_inter,1479.233731822469,3302.060795120571,-898.2943318276554,,False
fmax_5_ind,6614.824470274257,2912.143490184182,-514.4739766756029,False,
fmax_5_inter,11666.553733982617,9272.853577238202,591.066951940355,,True
fsum_5_ind,44876.424696034584,21330.666662948657,242.07605711710866,True,
fsum_5_inter,1857.6286613284612,1641.9579609574173,16.35699561455513,,True
uni_6_ind,50609.234526432396,22285.188977192236,-83.17463547370755,False,
uni_6_inter,934.0379587554974,353.0833936088136,48.8888888888889,,True
fdiff_6_ind,15013.412884787453,4152.384034150775,331.8478994052182,True,
fdiff_6_inter,2109.670818447218,813.3632993829946,91.38060867269279,,True
fmax_6_ind,23319.244871577535,9387.950547737828,180.11177683330558,True,
fmax_6_inter,13767.104278163966,6475.8070575536385,313.2049064749166,,True
fsum_6_ind,49806.93191306543,21693.35017575592,301.42831242924,True,
fsum_6_inter,936.7604142584362,445.9380919752955,18.465178977500614,,True
uni_7_ind,54382.61997427128,22498.84930758242,74.70281269617055,True,
uni_7_inter,556.5393907303916,213.66033039018288,29.478458049886612,,True
fdiff_7_ind,18342.76916172757,4184.828834543212,-98.69290329052819,False,
fdiff_7_inter,559.0476627579127,201.48731726604444,-71.40389325532306,,False
fmax_7_ind,33730.076416840064,13641.370540781167,-0.8911135235713914,False,
fmax_7_inter,8113.708608303188,4253.419993043339,-224.92380155392968,,False
fsum_7_ind,53821.931593709494,22086.03453381134,358.0547485068935,True,
fsum_7_inter,802.1070591224296,392.68435805541594,12.705524880600734,,True
uni_8_ind,72517.81437820803,22615.66930407755,58.225208758679685,True,
uni_8_inter,384.78554809415874,116.8199964951375,19.13265306122453,,True
fdiff_8_ind,21447.308349604966,4864.500118032029,280.3334574834907,True,
fdiff_8_inter,1420.8988503398605,679.671283488824,14.605222795555964,,True
fmax_8_ind,50472.35112461556,15421.279937407273,132.1577585974609,True,
fmax_8_inter,5354.34073063572,1782.4306686654108,236.6342518580337,,True
fsum_8_ind,71856.4438057527,22192.83141382454,257.12669363772795,True,
fsum_8_inter,496.7712310414177,307.0710889677512,2.6573248678358823,,True
uni_9_ind,89534.19631409567,22659.73850879862,688.8976586675436,True,
uni_9_inter,266.9635809760121,60.74359866934341,13.1172839506173,,True
fdiff_9_ind,20690.361811185412,4683.729444651941,54.18191356890384,True,
fdiff_9_inter,-1282.811538143786,3.100517774744837,-228.264726528109,,False
fmax_9_ind,66920.09058488553,16829.00927593914,830.0208222864075,True,
fmax_9_inter,4787.98709190415,1407.7293385318662,116.12865689387041,,True
fsum_9_ind,88993.89270068149,22357.83597933195,841.3067249160102,True,
fsum_9_inter,515.6346806731309,165.00456550740694,2.4456244832061813,,True
uni_10_ind,89695.05390843548,22726.096636508108,96.66802550944612,True,
uni_10_inter,282.50777001618854,66.35812770949155,9.3827160493827,,True
fdiff_10_ind,20362.086528421212,4373.116817253875,32.10216186986872,True,
fdiff_10_inter,-344.5643055933096,7.0183954441696415,-310.61262739806625,,False
fmax_10_ind,72256.40879977222,18382.506198884203,172.36422066903626,True,
fmax_10_inter,5382.272195403473,1553.4969229450644,-27.105607265315427,,False
fsum_10_ind,89055.32105109788,22392.178362308074,228.05088163742323,True,
fsum_10_inter,51.69566996480893,34.34238297612637,-10.230859731123076,,False
