,total_utility,max_utility,min_utility,sharing_incentive,non_interference
uni_2_ind,20250.0,17249.999999999996,3000.0000000000027,True,
uni_2_inter,17249.999999999996,17249.999999999996,17249.999999999996,,True
fdiff_2_ind,20250.0,17249.999999999996,3000.0000000000027,True,
fdiff_2_inter,17249.999999999996,17249.999999999996,17249.999999999996,,True
fmax_2_ind,20260.931603514455,17260.93160351445,3000.0000000000027,True,
fmax_2_inter,17260.93160351445,17260.93160351445,17260.93160351445,,True
fsum_2_ind,20838.84284901004,17838.842849010038,3000.0000000000027,True,
fsum_2_inter,16246.366063083857,16246.366063083857,16246.366063083857,,True
uni_3_ind,44444.44444444445,20444.44444444445,3555.555555555558,True,
uni_3_inter,3749.999999999999,3194.4444444444434,555.5555555555554,,True
fdiff_3_ind,44444.44444444445,20444.44444444445,3555.555555555558,True,
fdiff_3_inter,3749.999999999999,3194.4444444444434,555.5555555555554,,True
fmax_3_ind,-10296.192119644595,3555.5555555555575,-7012.184053285975,False,
fmax_3_inter,-23544.939669873078,555.5555555555551,-24100.495225428633,,False
fsum_3_ind,44444.44444444445,20444.44444444445,3555.555555555558,True,
fsum_3_inter,3161.1571509899595,2605.601595434404,555.5555555555558,,True
uni_4_ind,62734.7065792041,21562.499999999996,3750.000000000001,True,
uni_4_inter,2430.5555555555566,1118.0555555555559,194.44444444444449,,True
fdiff_4_ind,35390.17538801474,12181.119818213807,3750.000000000001,True,
fdiff_4_inter,-16386.830849825128,194.4444444444443,-8317.950668038939,,False
fmax_4_ind,-12002.301485589891,-352.00675466037865,-5954.507435423075,False,
fmax_4_inter,4248.398069477795,4100.283430308587,-3907.5623102159348,,False
fsum_4_ind,62734.7065792041,21562.499999999996,3750.000000000001,True,
fsum_4_inter,2430.5555555555566,1118.0555555555559,194.44444444444449,,True
uni_5_ind,85718.7396251946,22079.999999999996,3840.000000000001,True,
uni_5_inter,1642.4999999999993,517.4999999999998,89.99999999999997,,True
fdiff_5_ind,37382.12967055355,9623.382371701166,3840.000000000001,True,
fdiff_5_inter,-6834.876779720813,90.00000000000011,-2561.1957601363774,,False
fmax_5_ind,21380.031136491307,6330.526510792515,1249.3356251315613,True,
fmax_5_inter,27882.047003934782,9150.653195133305,1601.34237979194,,True
fsum_5_ind,85718.7396251946,22079.999999999996,3840.000000000001,True,
fsum_5_inter,1642.4999999999993,517.4999999999998,89.99999999999997,,True
uni_6_ind,109899.2993441029,22361.111111111113,3888.888888888891,True,
uni_6_inter,1173.3333333333333,281.1111111111111,48.888888888888886,,True
fdiff_6_ind,61531.94467771825,12480.61017431066,3888.888888888891,True,
fdiff_6_inter,11075.363377724967,2863.0383387067486,48.8888888888889,,True
fmax_6_ind,48414.79455794211,10316.37545704549,1885.6854436967851,True,
fmax_6_inter,16147.728606540873,4002.1669682901484,636.3498185652224,,True
fsum_6_ind,109899.2993441029,22361.111111111113,3888.888888888891,True,
fsum_6_inter,1173.3333333333333,281.1111111111111,48.888888888888886,,True
uni_7_ind,133357.85479449588,22530.612244897962,3918.367346938779,True,
uni_7_inter,876.9841269841264,169.50113378684796,29.478458049886598,,True
fdiff_7_ind,93719.88648012673,15800.618690533309,3918.367346938779,True,
fdiff_7_inter,16336.364033364294,3320.0085162226496,29.478458049886584,,True
fmax_7_ind,82991.00051538624,14287.147742765677,2478.576744567914,True,
fmax_7_inter,20238.099136167577,4010.899120600692,592.8913008711277,,True
fsum_7_ind,133357.85479449588,22530.612244897962,3918.367346938779,True,
fsum_7_inter,876.9841269841264,169.50113378684796,29.478458049886598,,True
uni_8_ind,156655.96993659786,22640.624999999996,3937.500000000001,True,
uni_8_inter,679.2091836734705,110.01275510204101,19.132653061224524,,True
fdiff_8_ind,120403.61343283791,17391.191254072437,3937.500000000001,True,
fdiff_8_inter,9314.254740210214,1620.3316689415497,19.13265306122453,,True
fmax_8_ind,111016.62446301617,16229.401457156699,2769.5619776332705,True,
fmax_8_inter,11817.941532044722,1942.2537143910295,290.98523306535935,,True
fsum_8_ind,156655.96993659786,22640.624999999996,3937.500000000001,True,
fsum_8_inter,679.2091836734705,110.01275510204101,19.132653061224524,,True
uni_9_ind,158007.24782494392,22716.049382716046,839.204641344553,True,
uni_9_inter,541.0879629629628,75.42438271604937,13.117283950617278,,True
fdiff_9_ind,46015.54920766288,6919.021510675508,1100.5450404001192,True,
fdiff_9_inter,-75459.59454961368,-2695.23826701288,-10557.17322868757,,False
fmax_9_ind,121123.02816226115,17487.0342524475,1083.877852866498,True,
fmax_9_inter,9051.540562339946,1272.208637753748,240.10075872694745,,True
fsum_9_ind,157120.09650126324,22555.504776586233,1070.5566771032782,True,
fsum_9_inter,-577.4153964764433,-11.128791778969138,-87.18441157255569,,False
uni_10_ind,158235.0421920135,22769.999999999996,220.2519109392686,True,
uni_10_inter,440.9876543209873,53.95061728395058,9.382716049382715,,True
fdiff_10_ind,35274.651372110704,5091.059874085877,407.42800491432274,True,
fdiff_10_inter,-10714.880642275852,1253.7337148081651,-1827.9616365896309,,False
fmax_10_ind,127470.78080542652,18346.671251917378,316.4955011229218,True,
fmax_10_inter,6464.70234023311,886.2266126827317,7.840659742312042,,True
fsum_10_ind,157426.63420086808,22601.905272190048,385.511664854678,True,
fsum_10_inter,354.47123294078926,48.40195388079525,3.6896762354351367,,True
